Measurement,Value,Timestamp,Line
state,idle,2022-07-01 14:26:09.058014,line_2
state,normal,2022-07-01 14:26:24.758652,line_1
bad_count,0,2022-07-01 14:26:24.758652,line_1
good_count,28,2022-07-01 14:26:24.758652,line_1
state,idle,2022-07-01 14:26:39.524608,line_2
state,normal,2022-07-01 14:27:48.870894,line_2
bad_count,0,2022-07-01 14:36:25.222238,line_1
good_count,23,2022-07-01 14:36:25.222238,line_1
state,normal,2022-07-01 14:36:25.222238,line_1
good_count,35,2022-07-01 14:39:15.860818,line_2
bad_count,1,2022-07-01 14:39:15.860818,line_2
state,idle,2022-07-01 14:39:15.860818,line_2
state,idle,2022-07-01 14:39:46.659870,line_2
state,idle,2022-07-01 14:40:35.122021,line_2
state,normal,2022-07-01 14:41:53.610035,line_2
bad_count,1,2022-07-01 14:48:01.895226,line_2
state,idle,2022-07-01 14:48:01.895226,line_2
good_count,18,2022-07-01 14:48:01.895226,line_2
state,normal,2022-07-01 14:49:00.132544,line_2
bad_count,0,2022-07-01 14:50:04.729453,line_1
state,normal,2022-07-01 14:50:04.729453,line_1
good_count,26,2022-07-01 14:50:04.729453,line_1
good_count,35,2022-07-01 15:00:12.190880,line_1
bad_count,1,2022-07-01 15:00:12.190880,line_1
state,normal,2022-07-01 15:00:12.190880,line_1
state,idle,2022-07-01 15:01:34.733118,line_2
good_count,25,2022-07-01 15:01:34.733118,line_2
bad_count,1,2022-07-01 15:01:34.733118,line_2
state,normal,2022-07-01 15:02:26.749378,line_2
good_count,25,2022-07-01 15:06:44.498349,line_1
state,idle,2022-07-01 15:06:44.498349,line_1
bad_count,0,2022-07-01 15:06:44.498349,line_1
state,idle,2022-07-01 15:07:28.366183,line_1
state,idle,2022-07-01 15:08:47.376913,line_1
state,normal,2022-07-01 15:09:17.098917,line_2
good_count,24,2022-07-01 15:09:17.098917,line_2
bad_count,1,2022-07-01 15:09:17.098917,line_2
state,idle,2022-07-01 15:09:50.195848,line_1
state,normal,2022-07-01 15:11:03.377380,line_1
good_count,19,2022-07-01 15:16:32.273141,line_1
bad_count,0,2022-07-01 15:16:32.273141,line_1
state,normal,2022-07-01 15:16:32.273141,line_1
good_count,27,2022-07-01 15:18:28.240033,line_2
bad_count,1,2022-07-01 15:18:28.240033,line_2
state,idle,2022-07-01 15:18:28.240033,line_2
state,normal,2022-07-01 15:19:36.429836,line_2
good_count,19,2022-07-01 15:26:10.769751,line_1
bad_count,0,2022-07-01 15:26:10.769751,line_1
state,normal,2022-07-01 15:26:10.769751,line_1
good_count,14,2022-07-01 15:28:29.737938,line_2
bad_count,1,2022-07-01 15:28:29.737938,line_2
state,normal,2022-07-01 15:28:29.737938,line_2
bad_count,0,2022-07-01 15:31:18.374587,line_1
good_count,19,2022-07-01 15:31:18.374587,line_1
state,normal,2022-07-01 15:31:18.374587,line_1
good_count,16,2022-07-01 15:35:40.941213,line_2
bad_count,1,2022-07-01 15:35:40.941213,line_2
state,idle,2022-07-01 15:35:40.941213,line_2
state,normal,2022-07-01 15:36:30.614276,line_2
good_count,34,2022-07-01 15:40:05.179653,line_1
bad_count,0,2022-07-01 15:40:05.179653,line_1
state,normal,2022-07-01 15:40:05.179653,line_1
good_count,26,2022-07-01 15:45:23.637930,line_2
bad_count,1,2022-07-01 15:45:23.637930,line_2
state,idle,2022-07-01 15:45:23.637930,line_2
state,idle,2022-07-01 15:46:01.749977,line_2
state,normal,2022-07-01 15:47:17.943235,line_2
good_count,48,2022-07-01 15:51:35.708486,line_1
bad_count,1,2022-07-01 15:51:35.708486,line_1
state,idle,2022-07-01 15:51:35.708486,line_1
state,idle,2022-07-01 15:52:12.838045,line_1
state,idle,2022-07-01 15:53:21.924584,line_1
state,normal,2022-07-01 15:54:25.351340,line_1
good_count,18,2022-07-01 15:57:50.328335,line_2
bad_count,1,2022-07-01 15:57:50.328335,line_2
state,normal,2022-07-01 15:57:50.328335,line_2
good_count,28,2022-07-01 16:07:56.074742,line_1
bad_count,0,2022-07-01 16:07:56.074742,line_1
state,idle,2022-07-01 16:07:56.074742,line_1
state,idle,2022-07-01 16:08:55.750741,line_1
good_count,31,2022-07-01 16:09:43.540224,line_2
state,normal,2022-07-01 16:09:43.540224,line_2
bad_count,2,2022-07-01 16:09:43.540224,line_2
state,idle,2022-07-01 16:10:23.335536,line_1
state,normal,2022-07-01 16:11:23.627597,line_1
state,normal,2022-07-01 16:16:26.956744,line_2
bad_count,1,2022-07-01 16:16:26.956744,line_2
good_count,12,2022-07-01 16:16:26.956744,line_2
good_count,50,2022-07-01 16:24:01.970349,line_1
bad_count,1,2022-07-01 16:24:01.970349,line_1
state,idle,2022-07-01 16:24:01.970349,line_1
state,normal,2022-07-01 16:25:21.115686,line_1
state,idle,2022-07-01 16:25:57.546362,line_2
good_count,20,2022-07-01 16:25:57.546362,line_2
bad_count,1,2022-07-01 16:25:57.546362,line_2
state,normal,2022-07-01 16:26:34.956405,line_2
bad_count,1,2022-07-01 16:37:23.574545,line_1
state,normal,2022-07-01 16:37:23.574545,line_1
good_count,29,2022-07-01 16:37:23.574545,line_1
state,fault,2022-07-01 16:40:31.553715,line_2
bad_count,2,2022-07-01 16:40:31.553715,line_2
good_count,35,2022-07-01 16:40:31.553715,line_2
state,normal,2022-07-01 16:45:17.990058,line_1
bad_count,0,2022-07-01 16:45:17.990058,line_1
good_count,15,2022-07-01 16:45:17.990058,line_1
state,idle,2022-07-01 16:54:02.947464,line_1
bad_count,0,2022-07-01 16:54:02.947464,line_1
good_count,20,2022-07-01 16:54:02.947464,line_1
state,idle,2022-07-01 16:55:15.743437,line_1
state,normal,2022-07-01 16:55:57.570891,line_1
state,idle,2022-07-01 17:03:35.814987,line_1
bad_count,0,2022-07-01 17:03:35.814987,line_1
good_count,25,2022-07-01 17:03:35.814987,line_1
state,normal,2022-07-01 17:04:58.384227,line_1
good_count,51,2022-07-01 17:17:13.284557,line_1
bad_count,0,2022-07-01 17:17:13.284557,line_1
state,idle,2022-07-01 17:17:13.284557,line_1
state,normal,2022-07-01 17:18:11.883881,line_1
good_count,16,2022-07-01 17:25:54.535502,line_1
bad_count,0,2022-07-01 17:25:54.535502,line_1
state,normal,2022-07-01 17:25:54.535502,line_1
state,normal,2022-07-01 17:33:40.403895,line_1
bad_count,0,2022-07-01 17:33:40.403895,line_1
good_count,23,2022-07-01 17:33:40.403895,line_1
state,normal,2022-07-01 17:43:52.402578,line_1
good_count,25,2022-07-01 17:43:52.402578,line_1
bad_count,0,2022-07-01 17:43:52.402578,line_1
bad_count,0,2022-07-01 17:52:05.736682,line_1
state,idle,2022-07-01 17:52:05.736682,line_1
good_count,25,2022-07-01 17:52:05.736682,line_1
state,normal,2022-07-01 17:53:18.341979,line_1
good_count,29,2022-07-01 18:00:56.520512,line_1
bad_count,0,2022-07-01 18:00:56.520512,line_1
state,normal,2022-07-01 18:00:56.520512,line_1
good_count,57,2022-07-01 18:15:25.671111,line_1
bad_count,1,2022-07-01 18:15:25.671111,line_1
state,idle,2022-07-01 18:15:25.671111,line_1
state,idle,2022-07-01 18:16:46.417786,line_1
state,idle,2022-07-01 18:18:10.107531,line_1
state,normal,2022-07-01 18:18:49.830740,line_1
good_count,41,2022-07-01 18:31:07.368061,line_1
bad_count,1,2022-07-01 18:31:07.368061,line_1
state,normal,2022-07-01 18:31:07.368061,line_1
bad_count,1,2022-07-01 18:44:46.929641,line_1
state,idle,2022-07-01 18:44:46.929641,line_1
good_count,57,2022-07-01 18:44:46.929641,line_1
state,normal,2022-07-01 18:46:05.674880,line_1
state,idle,2022-07-01 18:55:47.672915,line_1
good_count,22,2022-07-01 18:55:47.672915,line_1
bad_count,0,2022-07-01 18:55:47.672915,line_1
state,normal,2022-07-01 18:56:49.544692,line_1
good_count,21,2022-07-01 19:03:13.810307,line_1
state,idle,2022-07-01 19:03:13.810307,line_1
bad_count,0,2022-07-01 19:03:13.810307,line_1
state,idle,2022-07-01 19:03:51.350306,line_1
state,idle,2022-07-01 19:04:28.788898,line_1
state,idle,2022-07-01 19:05:45.875512,line_1
state,normal,2022-07-01 19:06:45.302722,line_1
bad_count,0,2022-07-01 19:13:35.492784,line_1
good_count,22,2022-07-01 19:13:35.492784,line_1
state,idle,2022-07-01 19:13:35.492784,line_1
state,idle,2022-07-01 19:14:59.384824,line_1
state,idle,2022-07-01 19:15:31.628575,line_1
state,normal,2022-07-01 19:16:03.285971,line_1
good_count,42,2022-07-01 19:26:46.060075,line_1
bad_count,0,2022-07-01 19:26:46.060075,line_1
state,idle,2022-07-01 19:26:46.060075,line_1
state,normal,2022-07-01 19:27:43.008482,line_1
good_count,39,2022-07-01 19:38:05.777176,line_1
bad_count,1,2022-07-01 19:38:05.777176,line_1
state,idle,2022-07-01 19:38:05.777176,line_1
state,idle,2022-07-01 19:39:19.965028,line_1
state,normal,2022-07-01 19:40:37.524452,line_1
state,idle,2022-07-01 19:49:05.185628,line_1
bad_count,1,2022-07-01 19:49:05.185628,line_1
good_count,31,2022-07-01 19:49:05.185628,line_1
state,normal,2022-07-01 19:50:32.293415,line_1
bad_count,1,2022-07-01 20:05:18.798183,line_1
good_count,39,2022-07-01 20:05:18.798183,line_1
state,idle,2022-07-01 20:05:18.798183,line_1
state,normal,2022-07-01 20:06:14.249255,line_1
good_count,27,2022-07-01 20:13:12.500025,line_1
bad_count,0,2022-07-01 20:13:12.500025,line_1
state,idle,2022-07-01 20:13:12.500025,line_1
state,idle,2022-07-01 20:14:13.108642,line_1
state,normal,2022-07-01 20:14:45.177095,line_1
good_count,18,2022-07-01 20:20:48.705854,line_1
state,normal,2022-07-01 20:20:48.705854,line_1
bad_count,0,2022-07-01 20:20:48.705854,line_1
state,normal,2022-07-01 20:35:26.150899,line_1
bad_count,1,2022-07-01 20:35:26.150899,line_1
good_count,45,2022-07-01 20:35:26.150899,line_1
bad_count,0,2022-07-01 20:43:30.961494,line_1
good_count,21,2022-07-01 20:43:30.961494,line_1
state,normal,2022-07-01 20:43:30.961494,line_1
good_count,31,2022-07-01 20:55:26.278402,line_1
bad_count,0,2022-07-01 20:55:26.278402,line_1
state,idle,2022-07-01 20:55:26.278402,line_1
state,idle,2022-07-01 20:56:52.906458,line_1
state,normal,2022-07-01 20:57:24.967101,line_1
state,normal,2022-07-01 21:10:31.636325,line_1
bad_count,0,2022-07-01 21:10:31.636325,line_1
good_count,39,2022-07-01 21:10:31.636325,line_1
bad_count,0,2022-07-01 21:18:33.018666,line_1
good_count,21,2022-07-01 21:18:33.018666,line_1
state,normal,2022-07-01 21:18:33.018666,line_1
bad_count,0,2022-07-01 21:26:21.343519,line_1
good_count,19,2022-07-01 21:26:21.343519,line_1
state,idle,2022-07-01 21:26:21.343519,line_1
state,normal,2022-07-01 21:26:56.042393,line_1
bad_count,0,2022-07-01 21:37:25.511649,line_1
good_count,27,2022-07-01 21:37:25.511649,line_1
state,idle,2022-07-01 21:37:25.511649,line_1
state,idle,2022-07-01 21:38:37.458298,line_1
state,idle,2022-07-01 21:39:28.874978,line_1
state,normal,2022-07-01 21:40:17.482397,line_1
state,normal,2022-07-01 21:51:26.066943,line_1
bad_count,0,2022-07-01 21:51:26.066943,line_1
good_count,22,2022-07-01 21:51:26.066943,line_1
state,normal,2022-07-01 21:56:34.997368,line_1
good_count,18,2022-07-01 21:56:34.997368,line_1
bad_count,0,2022-07-01 21:56:34.997368,line_1
good_count,38,2022-07-01 22:10:15.993437,line_1
bad_count,0,2022-07-01 22:10:15.993437,line_1
state,normal,2022-07-01 22:10:15.993437,line_1
good_count,16,2022-07-01 22:15:43.789689,line_1
bad_count,0,2022-07-01 22:15:43.789689,line_1
state,normal,2022-07-01 22:15:43.789689,line_1
state,idle,2022-07-01 22:21:30.313559,line_1
good_count,23,2022-07-01 22:21:30.313559,line_1
bad_count,0,2022-07-01 22:21:30.313559,line_1
state,idle,2022-07-01 22:22:24.580825,line_1
state,normal,2022-07-01 22:22:31.794735,line_2
state,normal,2022-07-01 22:23:46.116384,line_1
good_count,33,2022-07-01 22:32:06.255373,line_2
bad_count,1,2022-07-01 22:32:06.255373,line_2
state,normal,2022-07-01 22:32:06.255373,line_2
state,normal,2022-07-01 22:36:54.221434,line_1
bad_count,1,2022-07-01 22:36:54.221434,line_1
good_count,49,2022-07-01 22:36:54.221434,line_1
good_count,31,2022-07-01 22:44:39.132933,line_2
bad_count,1,2022-07-01 22:44:39.132933,line_2
state,normal,2022-07-01 22:44:39.132933,line_2
bad_count,1,2022-07-01 22:45:33.140905,line_1
state,normal,2022-07-01 22:45:33.140905,line_1
good_count,29,2022-07-01 22:45:33.140905,line_1
state,idle,2022-07-01 22:49:53.312276,line_2
bad_count,0,2022-07-01 22:49:53.312276,line_2
good_count,10,2022-07-01 22:49:53.312276,line_2
state,normal,2022-07-01 22:51:16.574124,line_2
good_count,16,2022-07-01 22:51:45.866186,line_1
bad_count,0,2022-07-01 22:51:45.866186,line_1
state,idle,2022-07-01 22:51:45.866186,line_1
state,idle,2022-07-01 22:52:42.376418,line_1
state,idle,2022-07-01 22:53:56.181810,line_1
state,idle,2022-07-01 22:54:42.258724,line_1
state,idle,2022-07-01 22:55:36.326064,line_1
state,normal,2022-07-01 22:56:34.474375,line_1
bad_count,0,2022-07-01 22:56:59.702929,line_2
good_count,13,2022-07-01 22:56:59.702929,line_2
state,normal,2022-07-01 22:56:59.702929,line_2
good_count,20,2022-07-01 23:05:03.776001,line_2
bad_count,1,2022-07-01 23:05:03.776001,line_2
state,idle,2022-07-01 23:05:03.776001,line_2
bad_count,0,2022-07-01 23:05:30.874232,line_1
good_count,20,2022-07-01 23:05:30.874232,line_1
state,idle,2022-07-01 23:05:30.874232,line_1
state,idle,2022-07-01 23:06:07.387151,line_1
state,normal,2022-07-01 23:06:11.526470,line_2
state,idle,2022-07-01 23:07:25.396846,line_1
state,idle,2022-07-01 23:07:56.864835,line_1
state,normal,2022-07-01 23:08:54.103826,line_1
good_count,18,2022-07-01 23:16:51.859211,line_2
state,idle,2022-07-01 23:16:51.859211,line_2
bad_count,1,2022-07-01 23:16:51.859211,line_2
state,normal,2022-07-01 23:18:09.128885,line_2
good_count,34,2022-07-01 23:18:42.514263,line_1
state,normal,2022-07-01 23:18:42.514263,line_1
bad_count,0,2022-07-01 23:18:42.514263,line_1
good_count,26,2022-07-01 23:25:37.673940,line_2
state,idle,2022-07-01 23:25:37.673940,line_2
bad_count,1,2022-07-01 23:25:37.673940,line_2
state,idle,2022-07-01 23:26:12.005943,line_2
state,normal,2022-07-01 23:27:17.035764,line_2
good_count,27,2022-07-01 23:27:39.100498,line_1
bad_count,0,2022-07-01 23:27:39.100498,line_1
state,idle,2022-07-01 23:27:39.100498,line_1
state,normal,2022-07-01 23:28:25.389876,line_1
good_count,28,2022-07-01 23:37:00.764135,line_1
state,normal,2022-07-01 23:37:00.764135,line_1
bad_count,0,2022-07-01 23:37:00.764135,line_1
bad_count,1,2022-07-01 23:39:34.728658,line_2
good_count,31,2022-07-01 23:39:34.728658,line_2
state,idle,2022-07-01 23:39:34.728658,line_2
state,idle,2022-07-01 23:40:23.759898,line_2
state,normal,2022-07-01 23:41:26.388914,line_2
good_count,18,2022-07-01 23:50:39.528256,line_2
bad_count,1,2022-07-01 23:50:39.528256,line_2
state,normal,2022-07-01 23:50:39.528256,line_2
state,normal,2022-07-01 23:51:55.792702,line_1
bad_count,1,2022-07-01 23:51:55.792702,line_1
good_count,53,2022-07-01 23:51:55.792702,line_1
good_count,21,2022-07-02 00:02:41.785406,line_2
bad_count,1,2022-07-02 00:02:41.785406,line_2
state,normal,2022-07-02 00:02:41.785406,line_2
bad_count,1,2022-07-02 00:06:21.216569,line_1
state,normal,2022-07-02 00:06:21.216569,line_1
good_count,59,2022-07-02 00:06:21.216569,line_1
bad_count,1,2022-07-02 00:14:00.328087,line_2
good_count,25,2022-07-02 00:14:00.328087,line_2
state,normal,2022-07-02 00:14:00.328087,line_2
state,normal,2022-07-02 00:18:30.427610,line_1
bad_count,1,2022-07-02 00:18:30.427610,line_1
good_count,41,2022-07-02 00:18:30.427610,line_1
bad_count,1,2022-07-02 00:20:18.994264,line_2
good_count,14,2022-07-02 00:20:18.994264,line_2
state,idle,2022-07-02 00:20:18.994264,line_2
state,idle,2022-07-02 00:21:40.573589,line_2
state,normal,2022-07-02 00:22:30.384110,line_2
state,normal,2022-07-02 00:24:40.730237,line_1
bad_count,0,2022-07-02 00:24:40.730237,line_1
good_count,14,2022-07-02 00:24:40.730237,line_1
state,normal,2022-07-02 00:35:33.116082,line_1
bad_count,0,2022-07-02 00:35:33.116082,line_1
good_count,37,2022-07-02 00:35:33.116082,line_1
good_count,21,2022-07-02 00:35:52.576877,line_2
state,idle,2022-07-02 00:35:52.576877,line_2
bad_count,1,2022-07-02 00:35:52.576877,line_2
state,normal,2022-07-02 00:36:28.622465,line_2
bad_count,0,2022-07-02 00:43:02.623271,line_1
good_count,15,2022-07-02 00:43:02.623271,line_1
state,normal,2022-07-02 00:43:02.623271,line_1
good_count,15,2022-07-02 00:49:01.548552,line_1
bad_count,0,2022-07-02 00:49:01.548552,line_1
state,normal,2022-07-02 00:49:01.548552,line_1
bad_count,1,2022-07-02 00:50:49.143998,line_2
state,normal,2022-07-02 00:50:49.143998,line_2
good_count,38,2022-07-02 00:50:49.143998,line_2
good_count,27,2022-07-02 01:02:20.037921,line_1
state,normal,2022-07-02 01:02:20.037921,line_1
bad_count,0,2022-07-02 01:02:20.037921,line_1
bad_count,1,2022-07-02 01:03:06.053754,line_2
state,idle,2022-07-02 01:03:06.053754,line_2
good_count,23,2022-07-02 01:03:06.053754,line_2
state,normal,2022-07-02 01:04:14.548506,line_2
good_count,31,2022-07-02 01:13:56.542026,line_2
bad_count,2,2022-07-02 01:13:56.542026,line_2
state,idle,2022-07-02 01:13:56.542026,line_2
state,idle,2022-07-02 01:14:32.509908,line_2
state,normal,2022-07-02 01:15:12.612530,line_2
state,idle,2022-07-02 01:16:53.220230,line_1
bad_count,1,2022-07-02 01:16:53.220230,line_1
good_count,44,2022-07-02 01:16:53.220230,line_1
state,idle,2022-07-02 01:17:39.774754,line_1
state,normal,2022-07-02 01:18:56.239573,line_1
good_count,24,2022-07-02 01:25:03.662719,line_1
bad_count,0,2022-07-02 01:25:03.662719,line_1
state,idle,2022-07-02 01:25:03.662719,line_1
state,idle,2022-07-02 01:26:06.300912,line_1
state,idle,2022-07-02 01:26:42.468239,line_1
state,normal,2022-07-02 01:27:14.507069,line_1
good_count,26,2022-07-02 01:27:35.608755,line_2
bad_count,1,2022-07-02 01:27:35.608755,line_2
state,normal,2022-07-02 01:27:35.608755,line_2
state,idle,2022-07-02 01:34:11.601032,line_2
bad_count,1,2022-07-02 01:34:11.601032,line_2
good_count,21,2022-07-02 01:34:11.601032,line_2
state,idle,2022-07-02 01:34:43.681531,line_1
bad_count,0,2022-07-02 01:34:43.681531,line_1
good_count,28,2022-07-02 01:34:43.681531,line_1
state,normal,2022-07-02 01:34:52.491186,line_2
state,normal,2022-07-02 01:35:52.859007,line_1
state,normal,2022-07-02 01:41:08.256928,line_1
bad_count,0,2022-07-02 01:41:08.256928,line_1
good_count,21,2022-07-02 01:41:08.256928,line_1
good_count,28,2022-07-02 01:43:12.635578,line_2
bad_count,1,2022-07-02 01:43:12.635578,line_2
state,idle,2022-07-02 01:43:12.635578,line_2
state,idle,2022-07-02 01:44:40.786601,line_2
state,normal,2022-07-02 01:46:09.957464,line_2
good_count,14,2022-07-02 01:52:33.739621,line_2
bad_count,1,2022-07-02 01:52:33.739621,line_2
state,idle,2022-07-02 01:52:33.739621,line_2
state,normal,2022-07-02 01:53:08.574878,line_2
bad_count,1,2022-07-02 01:53:11.083004,line_1
good_count,41,2022-07-02 01:53:11.083004,line_1
state,normal,2022-07-02 01:53:11.083004,line_1
good_count,21,2022-07-02 02:04:55.130709,line_2
bad_count,1,2022-07-02 02:04:55.130709,line_2
state,normal,2022-07-02 02:04:55.130709,line_2
bad_count,0,2022-07-02 02:05:46.623538,line_1
state,idle,2022-07-02 02:05:46.623538,line_1
good_count,48,2022-07-02 02:05:46.623538,line_1
state,idle,2022-07-02 02:06:40.895888,line_1
state,normal,2022-07-02 02:08:06.091350,line_1
state,idle,2022-07-02 02:14:59.851089,line_2
bad_count,1,2022-07-02 02:14:59.851089,line_2
good_count,30,2022-07-02 02:14:59.851089,line_2
state,normal,2022-07-02 02:15:34.168640,line_2
state,normal,2022-07-02 02:23:03.389074,line_1
bad_count,1,2022-07-02 02:23:03.389074,line_1
good_count,42,2022-07-02 02:23:03.389074,line_1
good_count,36,2022-07-02 02:26:50.908881,line_2
state,normal,2022-07-02 02:26:50.908881,line_2
bad_count,1,2022-07-02 02:26:50.908881,line_2
good_count,31,2022-07-02 02:30:56.777278,line_1
state,normal,2022-07-02 02:30:56.777278,line_1
bad_count,1,2022-07-02 02:30:56.777278,line_1
good_count,22,2022-07-02 02:39:59.882138,line_2
state,idle,2022-07-02 02:39:59.882138,line_2
bad_count,1,2022-07-02 02:39:59.882138,line_2
state,normal,2022-07-02 02:40:38.212334,line_2
good_count,23,2022-07-02 02:42:07.431663,line_1
bad_count,0,2022-07-02 02:42:07.431663,line_1
state,normal,2022-07-02 02:42:07.431663,line_1
bad_count,1,2022-07-02 02:49:10.663658,line_2
good_count,24,2022-07-02 02:49:10.663658,line_2
state,idle,2022-07-02 02:49:10.663658,line_2
state,idle,2022-07-02 02:50:22.787866,line_2
state,normal,2022-07-02 02:51:01.094983,line_2
bad_count,0,2022-07-02 02:56:44.898954,line_1
good_count,35,2022-07-02 02:56:44.898954,line_1
state,idle,2022-07-02 02:56:44.898954,line_1
state,idle,2022-07-02 02:57:53.336328,line_1
